ID_Transaccion,ID_Cliente,ID_Servicio,ID_Campaña,Cantidad,Total,Fecha
3767,748,188,109,2,1709.3,2023-05-24
3768,101,193,127,9,1122.3,2023-06-05
3769,775,122,12,3,2277.63,2023-06-18
3770,26,126,272,5,4798.2,2023-07-01
3771,402,80,141,2,3652.12,2023-11-11
3772,550,114,123,9,6631.83,2023-04-22
3773,754,55,109,2,776.36,2023-08-18
3774,215,91,167,6,11226.12,2023-06-17
3775,207,77,167,5,2892.1,2023-04-15
3776,576,85,72,1,391.37,2023-11-26
3777,877,73,71,7,10276.49,2023-05-12
3778,995,194,289,3,787.41,2023-05-18
3779,404,155,121,6,9441.0,2023-02-14
3780,940,154,112,1,224.85,2023-06-12
3781,776,164,153,2,3795.24,2023-11-27
3782,248,198,92,9,10870.02,2023-10-12
3783,859,135,191,2,249.76,2023-01-20
3784,79,188,108,2,1709.3,2023-11-06
3785,830,164,232,8,15180.96,2023-06-19
3786,368,6,261,2,2463.42,2023-10-08
3787,660,46,191,3,5657.04,2023-07-19
3788,640,111,77,8,9787.36,2023-08-11
3789,994,121,216,3,2274.18,2023-08-24
3790,977,175,57,6,3234.24,2023-08-16
3791,680,134,86,1,1301.3,2023-05-22
3792,514,71,126,3,1606.74,2023-01-09
3793,476,111,72,5,6117.1,2023-06-14
3794,287,83,69,4,3911.24,2023-10-18
3795,53,99,258,5,4529.25,2023-06-24
3796,843,186,45,4,6903.28,2023-05-16
3797,8,121,223,4,3032.24,2023-06-04
3798,542,109,95,8,14022.4,2023-12-24
3799,427,68,280,5,4274.25,2023-12-06
3800,234,105,41,4,7884.8,2023-05-19
3801,294,130,223,9,8063.64,2023-01-04
3802,798,82,49,9,7754.58,2023-03-18
3803,785,61,74,6,9292.02,2023-04-16
3804,69,98,193,7,8769.32,2023-11-10
3805,59,37,170,3,4561.38,2023-03-29
3806,930,71,199,3,1606.74,2023-03-18
3807,659,24,3,5,2054.75,2023-03-07
3808,988,104,224,6,1890.9,2023-07-24
3809,795,152,241,9,8972.37,2023-08-13
3810,906,83,240,4,3911.24,2023-05-23
3811,639,1,256,1,712.47,2023-06-01
3812,593,178,200,2,595.62,2023-07-28
3813,650,91,91,8,14968.16,2023-09-01
3814,210,90,236,3,5271.12,2023-05-05
3815,853,134,173,4,5205.2,2023-01-16
3816,436,68,145,5,4274.25,2023-06-26
3817,867,104,54,1,315.15,2023-11-03
3818,239,92,271,6,7042.5,2023-10-16
3819,413,74,26,2,2636.36,2023-09-12
3820,358,89,13,7,940.87,2023-07-25
3821,510,43,68,1,1822.3,2023-10-28
3822,442,65,257,7,2171.4,2023-09-28
3823,896,97,38,4,4779.8,2023-08-22
3824,811,80,28,6,10956.36,2023-09-06
3825,197,132,165,6,4731.3,2023-03-16
3826,251,76,64,9,10180.62,2023-02-21
3827,709,139,221,6,2294.76,2023-03-29
3828,242,59,29,9,1473.39,2023-12-05
3829,904,88,36,2,2523.52,2023-05-30
3830,79,139,241,4,1529.84,2023-02-02
3831,576,31,53,8,6765.2,2023-10-08
3832,238,56,169,9,6230.43,2023-12-20
3833,780,86,201,9,10924.56,2023-12-09
3834,2,18,241,5,7540.65,2023-02-24
3835,691,64,55,9,14943.51,2023-01-08
3836,479,176,179,6,8259.6,2023-06-25
3837,88,170,145,4,1586.76,2023-11-13
3838,106,155,46,1,1573.5,2023-05-30
3839,132,33,210,3,2803.08,2023-04-12
3840,853,117,109,6,4401.9,2023-09-27
3841,764,53,88,4,7193.6,2023-07-29
3842,755,82,58,9,7754.58,2023-12-04
3843,615,34,218,3,2448.57,2023-01-10
3844,157,114,71,1,736.87,2023-04-21
3845,747,69,3,1,1614.86,2023-08-07
3846,981,12,172,9,17401.95,2023-10-10
3847,249,13,54,1,336.16,2023-05-13
3848,820,121,3,7,5306.42,2023-03-24
3849,714,64,171,9,14943.51,2023-12-15
3850,607,173,266,3,454.44,2023-04-21
3851,507,58,200,5,7567.5,2023-03-17
3852,697,139,104,4,1529.84,2023-05-11
3853,721,10,256,9,16794.99,2023-05-02
3854,513,97,99,9,10754.55,2023-06-16
3855,512,118,243,2,1713.04,2023-01-23
3856,311,99,92,7,6340.95,2023-09-08
3857,795,66,257,5,8541.3,2023-01-09
3858,295,200,245,3,5388.24,2023-11-16
3859,844,91,61,4,7484.08,2023-07-28
3860,923,8,179,6,5295.0,2023-04-10
3861,559,177,55,1,137.45,2023-07-10
3862,63,138,71,3,5778.09,2023-05-21
3863,199,48,253,8,5890.56,2023-11-07
3864,647,101,85,4,7501.2,2023-06-01
3865,722,67,186,4,1368.92,2023-08-31
3866,378,120,151,9,16629.57,2023-01-10
3867,167,158,268,4,3749.8,2023-05-28
3868,935,6,205,9,11085.39,2023-12-31
3869,278,97,46,2,2389.9,2023-04-04
3870,752,158,104,5,4687.25,2023-03-04
3871,983,52,152,4,4454.32,2023-01-25
3872,948,119,114,5,5605.25,2023-10-08
3873,493,58,200,9,13621.5,2023-05-06
3874,606,73,183,2,2936.14,2023-07-09
3875,694,66,35,9,15374.34,2023-12-21
3876,145,4,207,4,5579.44,2023-12-18
3877,875,31,277,1,845.65,2023-01-14
3878,590,190,213,1,489.47,2023-07-28
3879,987,4,88,9,12553.74,2023-11-24
3880,661,47,131,5,6463.25,2023-04-15
3881,362,39,93,3,1623.6,2023-05-27
3882,776,32,106,7,11560.78,2023-01-09
3883,310,125,271,6,3160.5,2023-04-04
3884,401,32,93,2,3303.08,2023-05-24
3885,95,165,112,1,809.29,2023-01-14
3886,422,96,2,1,389.82,2023-12-12
3887,214,106,96,9,15245.19,2023-07-26
3888,301,140,249,8,7102.32,2023-04-21
3889,400,179,57,7,11338.88,2023-12-05
3890,718,81,162,8,9667.52,2023-10-10
3891,610,104,213,3,945.45,2023-08-03
3892,675,67,51,1,342.23,2023-11-24
3893,428,110,47,7,7600.53,2023-03-09
3894,970,66,105,5,8541.3,2023-12-28
3895,259,81,112,1,1208.44,2023-11-20
3896,238,109,128,1,1752.8,2023-12-12
3897,534,176,137,1,1376.6,2023-04-13
3898,53,151,261,7,1186.08,2023-07-11
3899,265,55,114,4,1552.72,2023-07-26
3900,818,76,95,2,2262.36,2023-06-01
3901,864,190,228,8,3915.76,2023-01-11
3902,178,192,142,6,10818.24,2023-01-15
3903,971,110,35,9,9772.11,2023-03-14
3904,827,194,127,4,1049.88,2023-05-08
3905,833,73,7,1,1468.07,2023-01-17
3906,233,87,299,5,5305.95,2023-09-11
3907,725,110,219,2,2171.58,2023-10-21
3908,376,191,29,7,4598.86,2023-08-29
3909,560,150,205,6,2773.86,2023-04-14
3910,517,114,199,5,3684.35,2023-11-26
3911,704,85,137,6,2348.22,2023-10-03
3912,809,96,117,7,2728.74,2023-02-27
3913,446,157,159,9,9867.06,2023-09-23
3914,403,52,227,7,7795.06,2023-06-05
3915,1000,108,237,5,9248.0,2023-04-29
3916,502,124,229,3,2877.63,2023-08-30
3917,533,159,168,5,4307.25,2023-11-04
3918,743,99,5,5,4529.25,2023-02-25
3919,904,55,51,4,1552.72,2023-08-27
3920,970,42,19,9,10194.75,2023-08-19
3921,828,80,153,7,12782.42,2023-04-19
3922,190,166,289,8,4915.28,2023-10-27
3923,185,176,266,6,8259.6,2023-08-06
3924,439,68,216,1,854.85,2023-01-16
3925,471,32,197,6,9909.24,2023-02-26
3926,61,8,219,2,1765.0,2023-12-29
3927,640,5,9,2,3088.86,2023-11-23
3928,594,143,220,2,2108.34,2023-03-31
3929,853,161,283,8,3159.68,2023-11-22
3930,650,81,296,7,8459.08,2023-10-15
3931,740,42,45,6,6796.5,2023-08-22
3932,88,187,92,9,15096.78,2023-12-31
3933,314,129,91,9,9422.1,2023-10-14
3934,837,89,145,7,940.87,2023-09-26
3935,317,16,181,3,1333.02,2023-10-18
3936,887,189,166,1,1369.36,2023-10-04
3937,729,65,89,4,1240.8,2023-10-17
3938,799,94,188,9,16674.75,2023-06-12
3939,920,149,105,8,3918.16,2023-04-06
3940,328,104,213,6,1890.9,2023-12-31
3941,629,181,146,5,6701.1,2023-12-19
3942,344,81,249,4,4833.76,2023-03-24
3943,859,88,1,1,1261.76,2023-08-11
3944,582,10,270,5,9330.55,2023-04-28
3945,83,122,108,2,1518.42,2023-07-11
3946,153,51,148,3,3834.42,2023-04-17
3947,508,122,118,6,4555.26,2023-09-01
3948,890,8,27,9,7942.5,2023-12-23
3949,74,10,280,4,7464.44,2023-12-20
3950,390,115,234,6,9752.52,2023-01-26
3951,917,110,292,2,2171.58,2023-04-02
3952,376,8,113,7,6177.5,2023-03-14
3953,263,81,247,5,6042.2,2023-07-03
3954,653,1,101,6,4274.82,2023-03-19
3955,440,70,50,8,3078.72,2023-09-10
3956,48,141,71,3,786.48,2023-10-02
3957,842,75,215,5,7092.5,2023-08-07
3958,823,106,25,3,5081.73,2023-10-07
3959,522,33,127,8,7474.88,2023-03-23
3960,133,154,78,4,899.4,2023-09-30
3961,168,111,185,4,4893.68,2023-02-13
3962,88,101,205,4,7501.2,2023-11-26
3963,76,34,167,9,7345.71,2023-11-19
3964,581,62,296,2,3531.7,2023-03-30
3965,177,195,118,1,494.98,2023-07-17
3966,989,61,175,8,12389.36,2023-04-09
3967,256,51,257,9,11503.26,2023-05-26
3968,430,26,71,6,9886.14,2023-09-14
3969,715,112,233,7,6006.77,2023-07-15
3970,746,92,85,9,10563.75,2023-06-14
3971,110,198,209,3,3623.34,2023-09-28
3972,469,85,145,8,3130.96,2023-02-07
3973,52,175,101,2,1078.08,2023-12-05
3974,942,114,234,8,5894.96,2023-12-25
3975,441,173,243,6,908.88,2023-11-30
3976,250,8,221,1,882.5,2023-06-18
3977,810,138,116,3,5778.09,2023-10-13
3978,54,186,74,5,8629.1,2023-08-11
3979,70,162,267,7,3119.62,2023-07-30
3980,147,57,45,4,2288.52,2023-09-07
3981,555,170,34,7,2776.83,2023-01-23
3982,762,83,217,8,7822.48,2023-01-06
3983,639,88,45,6,7570.56,2023-06-18
3984,301,185,279,4,5889.24,2023-10-10
3985,960,106,261,5,8469.55,2023-11-09
3986,46,83,42,1,977.81,2023-09-01
3987,564,67,287,7,2395.61,2023-02-16
3988,317,187,273,9,15096.78,2023-03-20
3989,987,99,193,6,5435.1,2023-12-14
3990,195,180,11,8,3513.84,2023-08-09
3991,897,124,191,9,8632.89,2023-08-22
3992,109,66,126,4,6833.04,2023-04-23
3993,252,83,273,8,7822.48,2023-10-01
3994,630,177,130,1,137.45,2023-12-15
3995,635,68,208,7,5983.95,2023-05-04
3996,280,55,222,9,3493.62,2023-07-06
3997,801,106,82,9,15245.19,2023-09-27
3998,273,155,250,9,14161.5,2023-01-02
3999,145,14,237,8,11909.2,2023-07-25
4000,574,197,58,7,3113.11,2023-12-22
4001,885,62,223,2,3531.7,2023-10-07
4002,257,153,202,5,5866.0,2023-08-10
4003,864,128,162,7,3045.98,2023-07-26
4004,354,47,291,1,1292.65,2023-01-04
4005,506,190,287,9,4405.23,2023-09-14
4006,330,95,151,2,2887.5,2023-03-15
4007,311,127,93,1,367.63,2023-06-13
4008,732,115,135,8,13003.36,2023-04-21
4009,462,37,243,5,7602.3,2023-05-21
4010,838,199,98,9,8106.39,2023-05-19
4011,99,8,2,6,5295.0,2023-04-28
4012,669,170,52,6,2380.14,2023-07-24
4013,251,157,117,6,6578.04,2023-02-25
4014,701,37,61,6,9122.76,2023-10-20
4015,545,112,10,2,1716.22,2023-05-08
4016,864,78,187,5,3784.1,2023-10-19
4017,634,191,176,2,1313.96,2023-03-05
4018,592,180,222,7,3074.61,2023-02-17
4019,533,63,28,2,1499.92,2023-12-03
4020,284,33,50,5,4671.8,2023-03-01
4021,725,96,163,1,389.82,2023-03-06
4022,955,9,278,1,762.85,2023-02-07
4023,723,176,199,9,12389.4,2023-02-28
4024,877,182,39,1,552.55,2023-12-23
4025,291,101,65,9,16877.7,2023-06-07
4026,861,180,81,9,3953.07,2023-02-17
4027,604,27,104,8,10910.96,2023-02-25
4028,258,186,74,1,1725.82,2023-09-25
4029,161,115,215,5,8127.1,2023-08-04
4030,39,184,60,6,3372.18,2023-03-30
4031,719,60,237,1,1182.79,2023-10-08
4032,637,62,55,1,1765.85,2023-06-09
4033,498,71,294,3,1606.74,2023-02-18
4034,740,58,157,3,4540.5,2023-11-12
4035,922,84,248,2,3799.68,2023-01-02
4036,170,25,221,9,3708.99,2023-05-25
4037,274,64,202,4,6641.56,2023-03-02
4038,664,99,295,1,905.85,2023-02-18
4039,269,74,150,4,5272.72,2023-05-11
4040,720,148,268,9,16256.7,2023-02-19
4041,713,92,179,4,4695.0,2023-06-27
4042,721,153,249,5,5866.0,2023-02-15
4043,741,55,1,1,388.18,2023-12-02
4044,753,16,195,7,3110.38,2023-05-28
4045,43,164,104,6,11385.72,2023-10-07
4046,284,159,207,6,5168.7,2023-03-21
4047,161,187,240,2,3354.84,2023-03-06
4048,378,103,107,8,7652.72,2023-03-29
4049,919,6,11,9,11085.39,2023-08-02
4050,1000,62,251,1,1765.85,2023-03-30
4051,562,110,287,3,3257.37,2023-01-27
4052,427,65,297,6,1861.2,2023-03-15
4053,612,162,21,9,4010.94,2023-08-25
4054,586,77,122,3,1735.26,2023-06-30
4055,688,44,98,5,6430.25,2023-03-21
4056,394,128,44,7,3045.98,2023-09-17
4057,582,67,263,4,1368.92,2023-09-04
4058,108,6,65,9,11085.39,2023-06-08
4059,960,71,51,4,2142.32,2023-10-19
4060,389,185,219,6,8833.86,2023-11-06
4061,607,105,130,7,13798.4,2023-01-17
4062,421,16,3,3,1333.02,2023-12-27
4063,793,1,147,6,4274.82,2023-04-27
4064,762,18,63,3,4524.39,2023-10-10
4065,528,78,181,5,3784.1,2023-10-29
4066,664,165,88,1,809.29,2023-02-04
4067,679,107,133,4,1347.44,2023-12-02
4068,182,65,10,5,1551.0,2023-08-16
4069,797,61,224,3,4646.01,2023-05-02
4070,213,81,145,1,1208.44,2023-06-22
4071,997,86,248,6,7283.04,2023-02-27
4072,502,72,243,8,11778.24,2023-06-05
4073,587,48,98,1,736.32,2023-12-22
4074,621,167,8,5,6618.0,2023-11-18
4075,329,173,299,1,151.48,2023-06-17
4076,13,9,10,6,4577.1,2023-03-26
4077,422,186,121,9,15532.38,2023-07-08
4078,873,32,26,2,3303.08,2023-04-16
4079,251,22,15,8,12888.08,2023-05-06
4080,668,113,25,9,1836.45,2023-12-03
4081,381,193,69,7,872.9,2023-07-14
4082,185,63,132,4,2999.84,2023-05-21
4083,440,75,210,3,4255.5,2023-01-07
4084,586,140,76,9,7990.11,2023-02-23
4085,357,29,1,8,6254.24,2023-12-08
4086,480,58,289,2,3027.0,2023-03-02
4087,763,112,234,7,6006.77,2023-09-15
4088,203,23,220,2,966.18,2023-08-30
4089,887,58,43,1,1513.5,2023-03-21
4090,227,20,246,1,1699.47,2023-09-11
4091,288,121,64,7,5306.42,2023-10-14
4092,815,94,269,5,9263.75,2023-04-17
4093,163,50,142,3,4825.95,2023-12-03
4094,980,196,233,6,902.46,2023-04-17
4095,494,137,281,1,438.27,2023-11-25
4096,32,92,243,2,2347.5,2023-12-03
4097,710,89,198,7,940.87,2023-02-23
4098,766,56,148,6,4153.62,2023-09-11
4099,761,130,77,5,4479.8,2023-08-23
4100,524,27,27,4,5455.48,2023-02-28
4101,208,140,177,4,3551.16,2023-09-16
4102,829,179,114,8,12958.72,2023-07-02
4103,494,138,252,9,17334.27,2023-05-25
4104,80,126,124,7,6717.48,2023-03-31
4105,630,187,262,4,6709.68,2023-11-07
4106,841,47,134,1,1292.65,2023-01-21
4107,830,30,49,3,5300.04,2023-01-21
4108,165,10,106,4,7464.44,2023-12-04
4109,99,3,9,4,2335.28,2023-03-08
4110,459,172,31,1,1351.96,2023-10-27
4111,449,15,206,8,15062.8,2023-11-21
4112,38,126,76,4,3838.56,2023-01-28
4113,561,145,164,5,1137.25,2023-04-26
4114,651,168,89,3,2629.77,2023-06-30
4115,339,42,47,4,4531.0,2023-03-20
4116,799,68,125,1,854.85,2023-04-18
4117,868,163,68,3,5212.17,2023-03-15
4118,263,7,62,8,7967.92,2023-01-23
4119,291,165,96,2,1618.58,2023-05-09
4120,620,191,32,3,1970.94,2023-11-16
4121,301,162,99,5,2228.3,2023-07-05
4122,417,105,21,1,1971.2,2023-05-11
4123,561,131,238,3,5514.63,2023-10-20
4124,772,24,246,3,1232.85,2023-10-12
4125,817,71,149,9,4820.22,2023-04-10
4126,261,5,151,4,6177.72,2023-08-29
4127,966,159,161,2,1722.9,2023-08-07
4128,880,82,110,1,861.62,2023-06-25
4129,741,29,32,3,2345.34,2023-12-07
4130,682,115,113,9,14628.78,2023-05-31
4131,714,9,85,4,3051.4,2023-10-04
4132,404,140,200,5,4438.95,2023-06-20
4133,186,160,142,5,5816.6,2023-10-09
4134,997,41,240,9,7464.51,2023-05-02
4135,198,105,34,3,5913.6,2023-10-21
4136,145,175,182,8,4312.32,2023-09-24
4137,567,31,31,9,7610.85,2023-01-29
4138,633,12,52,7,13534.85,2023-11-12
4139,490,150,88,3,1386.93,2023-09-01
4140,225,115,155,6,9752.52,2023-05-27
4141,45,37,141,1,1520.46,2023-10-05
4142,302,77,266,1,578.42,2023-05-22
4143,989,127,259,1,367.63,2023-11-29
4144,669,61,242,6,9292.02,2023-02-24
4145,927,166,201,3,1843.23,2023-12-24
4146,157,158,20,7,6562.15,2023-06-10
4147,117,83,18,5,4889.05,2023-07-17
4148,929,200,88,9,16164.72,2023-04-22
4149,993,198,214,1,1207.78,2023-07-24
4150,641,86,29,4,4855.36,2023-05-18
4151,687,182,137,8,4420.4,2023-03-15
4152,205,60,103,9,10645.11,2023-03-18
4153,449,17,161,3,679.02,2023-07-06
4154,246,56,28,2,1384.54,2023-02-21
4155,269,81,108,2,2416.88,2023-03-28
4156,666,130,2,1,895.96,2023-09-05
4157,708,190,53,5,2447.35,2023-04-30
4158,922,83,288,3,2933.43,2023-03-02
4159,890,22,201,7,11277.07,2023-07-10
4160,86,104,63,6,1890.9,2023-07-08
4161,372,173,230,7,1060.36,2023-10-13
4162,271,81,281,2,2416.88,2023-04-06
4163,322,82,287,8,6892.96,2023-11-05
4164,252,100,143,7,10494.68,2023-04-07
4165,669,16,221,5,2221.7,2023-04-23
4166,310,172,297,8,10815.68,2023-05-12
4167,964,45,142,2,644.22,2023-05-01
4168,41,36,287,5,3363.1,2023-10-21
4169,345,12,109,2,3867.1,2023-05-02
4170,664,37,142,1,1520.46,2023-09-17
4171,346,132,263,7,5519.85,2023-02-23
4172,791,187,80,1,1677.42,2023-10-16
4173,137,132,88,8,6308.4,2023-10-03
4174,109,18,118,5,7540.65,2023-06-22
4175,143,10,108,7,13062.77,2023-09-05
4176,750,82,50,7,6031.34,2023-03-23
4177,899,200,28,4,7184.32,2023-02-11
4178,201,191,48,1,656.98,2023-08-22
4179,457,155,132,9,14161.5,2023-05-11
4180,363,103,113,3,2869.77,2023-08-06
4181,276,167,155,9,11912.4,2023-04-16
4182,652,196,185,3,451.23,2023-01-16
4183,735,28,57,8,8750.56,2023-08-30
4184,668,101,204,3,5625.9,2023-08-14
4185,740,12,1,1,1933.55,2023-08-30
4186,593,22,39,8,12888.08,2023-05-21
4187,201,56,197,2,1384.54,2023-07-18
4188,525,109,227,5,8764.0,2023-05-27
4189,284,36,298,9,6053.58,2023-10-30
4190,644,155,64,6,9441.0,2023-07-22
4191,147,148,280,1,1806.3,2023-03-26
4192,383,145,92,7,1592.15,2023-03-13
4193,554,15,122,5,9414.25,2023-01-09
4194,928,33,17,9,8409.24,2023-09-15
4195,443,52,118,3,3340.74,2023-08-26
4196,514,196,81,4,601.64,2023-08-21
4197,959,112,37,6,5148.66,2023-01-17
4198,746,200,205,9,16164.72,2023-07-15
4199,697,78,19,4,3027.28,2023-03-28
4200,977,54,212,3,4794.99,2023-12-04
4201,161,181,300,8,10721.76,2023-08-16
4202,945,183,246,8,2311.52,2023-08-11
4203,877,88,169,5,6308.8,2023-05-01
4204,34,138,241,1,1926.03,2023-06-22
4205,577,16,225,4,1777.36,2023-12-08
4206,800,176,270,8,11012.8,2023-04-20
4207,556,125,230,3,1580.25,2023-02-06
4208,635,110,94,7,7600.53,2023-10-16
4209,814,71,112,7,3749.06,2023-09-25
4210,120,143,181,8,8433.36,2023-11-24
4211,660,32,35,9,14863.86,2023-06-15
4212,312,61,276,6,9292.02,2023-01-19
4213,205,143,233,4,4216.68,2023-07-03
4214,163,40,249,1,1809.19,2023-01-10
4215,800,199,245,4,3602.84,2023-12-14
4216,62,63,1,4,2999.84,2023-04-07
4217,241,146,171,3,4574.76,2023-05-29
4218,234,39,109,6,3247.2,2023-09-22
4219,273,168,24,9,7889.31,2023-10-10
4220,296,46,259,1,1885.68,2023-10-28
4221,423,98,63,8,10022.08,2023-07-27
4222,590,58,91,2,3027.0,2023-05-05
4223,959,188,281,1,854.65,2023-01-01
4224,910,189,125,6,8216.16,2023-10-24
4225,909,86,257,7,8496.88,2023-01-05
4226,632,69,76,2,3229.72,2023-06-26
4227,418,131,80,2,3676.42,2023-11-17
4228,283,53,236,3,5395.2,2023-05-16
4229,553,155,285,3,4720.5,2023-01-25
4230,435,47,231,5,6463.25,2023-07-02
4231,323,73,58,8,11744.56,2023-12-04
4232,42,94,134,2,3705.5,2023-04-05
4233,791,49,80,1,364.62,2023-04-21
4234,12,110,156,2,2171.58,2023-08-19
4235,742,105,7,6,11827.2,2023-05-15
4236,424,48,265,5,3681.6,2023-11-15
4237,617,30,161,9,15900.12,2023-06-09
4238,949,108,243,6,11097.6,2023-05-30
4239,48,64,232,4,6641.56,2023-01-29
4240,516,170,199,1,396.69,2023-08-17
4241,346,64,279,9,14943.51,2023-09-26
4242,245,12,295,8,15468.4,2023-07-03
4243,832,55,283,5,1940.9,2023-09-25
4244,310,29,15,9,7036.02,2023-09-16
4245,69,157,247,3,3289.02,2023-02-02
4246,77,97,1,9,10754.55,2023-08-02
4247,264,8,68,2,1765.0,2023-07-29
4248,461,142,29,2,3988.12,2023-01-29
4249,249,194,225,7,1837.29,2023-12-13
4250,739,177,59,4,549.8,2023-06-22
4251,231,1,196,1,712.47,2023-02-25
4252,920,91,267,2,3742.04,2023-02-15
4253,18,190,14,3,1468.41,2023-07-16
4254,467,87,199,3,3183.57,2023-01-23
4255,738,120,56,7,12934.11,2023-04-04
4256,5,129,15,2,2093.8,2023-08-25
4257,954,131,85,7,12867.47,2023-02-23
4258,348,63,297,9,6749.64,2023-11-29
4259,747,105,23,9,17740.8,2023-04-08
4260,360,73,33,7,10276.49,2023-05-08
4261,579,29,160,5,3908.9,2023-11-13
4262,866,131,244,6,11029.26,2023-09-13
4263,57,199,28,1,900.71,2023-08-03
4264,759,50,189,6,9651.9,2023-04-10
4265,469,7,90,1,995.99,2023-07-20
4266,975,184,138,4,2248.12,2023-09-15
4267,337,74,35,8,10545.44,2023-06-27
4268,773,146,101,5,7624.6,2023-05-03
4269,778,168,259,6,5259.54,2023-06-20
4270,595,23,156,8,3864.72,2023-02-28
4271,542,84,102,1,1899.84,2023-09-25
4272,747,96,60,4,1559.28,2023-04-05
4273,457,130,100,9,8063.64,2023-09-11
4274,327,87,67,7,7428.33,2023-08-04
4275,767,31,195,5,4228.25,2023-03-10
4276,193,93,204,1,1423.64,2023-01-30
4277,300,188,237,9,7691.85,2023-09-19
4278,114,186,197,9,15532.38,2023-07-27
4279,82,154,124,5,1124.25,2023-11-18
4280,56,17,283,5,1131.7,2023-07-26
4281,316,103,92,8,7652.72,2023-07-29
4282,732,19,30,8,9532.0,2023-06-03
4283,384,126,90,1,959.64,2023-06-06
4284,93,150,296,5,2311.55,2023-03-18
4285,297,66,226,1,1708.26,2023-05-11
4286,589,168,242,3,2629.77,2023-08-16
4287,397,60,219,3,3548.37,2023-01-15
4288,576,171,79,8,11682.8,2023-07-14
4289,556,8,194,7,6177.5,2023-12-04
4290,219,79,294,1,445.04,2023-11-12
4291,890,134,15,6,7807.8,2023-10-23
4292,724,43,76,1,1822.3,2023-11-26
4293,473,144,264,9,11081.07,2023-05-27
4294,676,61,32,3,4646.01,2023-10-19
4295,31,195,211,1,494.98,2023-08-23
4296,641,47,203,3,3877.95,2023-12-31
4297,288,121,87,4,3032.24,2023-03-25
4298,898,2,168,1,1638.76,2023-01-05
4299,101,2,204,5,8193.8,2023-03-19
4300,771,114,156,7,5158.09,2023-09-27
4301,445,42,137,8,9062.0,2023-12-05
4302,330,94,175,6,11116.5,2023-07-30
4303,415,147,9,9,4489.38,2023-02-22
4304,337,180,117,7,3074.61,2023-11-12
4305,943,100,120,6,8995.44,2023-11-26
4306,254,165,283,5,4046.45,2023-10-06
4307,405,200,55,6,10776.48,2023-08-06
4308,828,80,116,2,3652.12,2023-12-31
4309,881,43,205,3,5466.9,2023-11-02
4310,199,60,19,3,3548.37,2023-09-14
4311,729,176,192,8,11012.8,2023-01-22
4312,304,129,167,2,2093.8,2023-02-09
4313,856,79,290,6,2670.24,2023-02-17
4314,38,147,143,7,3491.74,2023-03-16
4315,349,3,83,1,583.82,2023-07-02
4316,781,96,165,3,1169.46,2023-04-17
4317,328,90,17,8,14056.32,2023-03-27
4318,472,80,129,4,7304.24,2023-11-27
4319,214,121,109,8,6064.48,2023-05-17
4320,718,109,174,2,3505.6,2023-12-02
4321,479,98,285,6,7516.56,2023-09-02
4322,251,81,185,5,6042.2,2023-03-31
4323,863,97,255,3,3584.85,2023-01-28
4324,740,99,272,8,7246.8,2023-09-27
4325,380,177,218,8,1099.6,2023-04-22
4326,147,55,262,5,1940.9,2023-02-25
4327,371,32,247,8,13212.32,2023-06-28
4328,60,141,196,2,524.32,2023-10-08
4329,388,84,263,4,7599.36,2023-07-08
4330,353,137,54,2,876.54,2023-10-25
4331,71,134,265,1,1301.3,2023-09-06
4332,850,37,222,9,13684.14,2023-06-13
4333,344,137,262,9,3944.43,2023-09-12
4334,301,50,198,6,9651.9,2023-06-19
4335,919,59,124,6,982.26,2023-12-11
4336,87,110,67,2,2171.58,2023-03-11
4337,288,86,296,2,2427.68,2023-04-26
4338,295,89,153,8,1075.28,2023-09-26
4339,147,200,202,7,12572.56,2023-10-26
4340,316,7,117,9,8963.91,2023-07-18
4341,758,27,18,1,1363.87,2023-10-15
4342,275,26,88,6,9886.14,2023-02-24
4343,600,93,275,3,4270.92,2023-09-26
4344,711,71,115,7,3749.06,2023-11-14
4345,235,69,121,6,9689.16,2023-01-29
4346,795,104,111,6,1890.9,2023-11-17
4347,364,11,278,5,8390.9,2023-09-07
4348,302,94,15,3,5558.25,2023-07-21
4349,518,135,116,3,374.64,2023-04-11
4350,740,56,164,7,4845.89,2023-06-12
4351,748,111,279,2,2446.84,2023-07-17
4352,580,82,113,8,6892.96,2023-08-16
4353,141,16,299,9,3999.06,2023-06-21
4354,231,23,143,8,3864.72,2023-01-07
4355,155,19,57,7,8340.5,2023-07-30
4356,139,86,244,6,7283.04,2023-09-10
4357,812,26,36,5,8238.45,2023-09-14
4358,920,107,240,3,1010.58,2023-02-02
4359,429,100,55,4,5996.96,2023-08-22
4360,925,14,136,3,4465.95,2023-12-13
4361,784,85,241,4,1565.48,2023-08-15
4362,470,160,147,6,6979.92,2023-11-09
4363,679,153,104,7,8212.4,2023-09-11
4364,288,117,142,1,733.65,2023-05-24
4365,955,189,223,8,10954.88,2023-08-22
4366,552,32,97,5,8257.7,2023-12-23
4367,139,100,94,2,2998.48,2023-02-13
4368,891,133,90,3,3609.36,2023-08-19
4369,87,68,280,1,854.85,2023-11-12
4370,300,176,68,2,2753.2,2023-08-13
4371,267,53,36,9,16185.6,2023-02-25
4372,504,114,210,5,3684.35,2023-02-28
4373,556,154,84,2,449.7,2023-12-19
4374,460,16,294,7,3110.38,2023-08-23
4375,606,149,62,2,979.54,2023-08-14
